4820,3318
4785,3320
4764,3318
3511,3312
4230,3309
4191,3316
2529,3307
2467,3300
2119,3305
2053,3297
1702,3303
1641,3296
5991,3270
5969,3269
5935,3270
5913,3269
5878,3271
5857,3269
5809,3271
5689,3268
4958,3267
4937,3265
4903,3265
4825,3265
4779,3269
2652,3245
3617,3242
3007,3256
3025,3224
3076,3214
5988,3220
5928,3219
5867,3219
5806,3217
4956,3215
4896,3215
3497,3214
3071,3189
3436,3207
3566,3171
3491,3158
3008,3169
3080,3127
3391,3079
3096,3072
3106,3051
3229,3103
3390,3027
2464,3022
2050,3037
3224,3002
1638,3031
1227,3029
2345,2972
2215,2971
3355,2963
3270,2966
3097,2918
1254,2916
1230,2918
1183,2918
1123,2918
1073,2918
1050,2918
1014,2914
989,2918
3624,2914
3001,2889
5615,2919
5601,2919
5408,2918
5394,2918
3541,2905
5201,2919
5187,2920
4995,2917
4981,2917
1363,2862
1313,2862
1289,2862
1122,2862
1074,2859
3891,2876
1240,2862
1194,2860
1169,2861
1049,2861
1014,2860
990,2860
3376,2843
3222,2799
3937,2796
1374,2805
1350,2803
1290,2802
1313,2804
1254,2799
1230,2802
1192,2804
1169,2802
1133,2804
1110,2801
1074,2804
1050,2801
1014,2802
990,2799
3975,2778
5043,2763
1362,2748
1338,2745
1302,2745
1278,2744
1241,2746
1218,2744
1169,2745
1110,2746
1050,2741
989,2746
4247,2733
2880,2761
5410,2737
5388,2737
5220,2738
5181,2736
5150,2736
5128,2736
5106,2735
5429,2734
4986,2729
4957,2726
5081,2731
5393,2712
5273,2713
5330,2710
5303,2734
5095,2704
4821,2751
5432,2693
4925,2723
4705,2725
5371,2693
5009,2701
4247,2696
1987,2681
2818,2682
5304,2673
2041,2677
5059,2691
1628,2675
5180,2670
5125,2673
1663,2672
4915,2667
2926,2657
4954,2659
4864,2671
5384,2655
2254,2662
1338,2649
5358,2646
4144,2658
5420,2647
5326,2649
5274,2645
1387,2655
5020,2647
4788,2690
2046,2633
2035,2651
1702,2645
2818,2638
2969,2629
2026,2633
4749,2640
2117,2626
1264,2624
2066,2619
1977,2648
1659,2617
3560,2604
3505,2562
3459,2523
3370,2506
5400,2385
5328,2371
5274,2372
5125,2361
5068,2370
4915,2373
4862,2370
4709,2369
4656,2369
2943,2353
2877,2359
2530,2355
2465,2356
2117,2343
2052,2356
1702,2354
1639,2353
1290,2350
1226,2348
5744,2097
5687,2098
5535,2096
5482,2097
5121,2094
5068,2095
4917,2091
4863,2088
4710,2093
4657,2088
3359,2083
3291,2084
2942,2081
2878,2082
2533,2072
2465,2080
2053,2078
1705,2070
1643,2068
2414,2102
1291,2073
1230,2067
2316,2016
4577,1840
4988,1866
5741,1833
5688,1826
5534,1828
5481,1825
5331,1828
5275,1824
5124,1828
5069,1823
4917,1827
4863,1822
4711,1824
4657,1823
3354,1821
3294,1812
2943,1816
2881,1809
2531,1814
2468,1808
2122,1811
2057,1806
1704,1811
1643,1803
1294,1803
1230,1802
5715,1555
5508,1558
5305,1547
5095,1559
4888,1555
4685,1554
3292,1541
2879,1544
2466,1530
2052,1543
1641,1537
1229,1536
2236,1478
1256,1423
1231,1424
1185,1424
1125,1424
1076,1424
1051,1424
1016,1420
991,1424
1364,1368
1315,1368
1291,1368
1242,1367
1183,1365
1124,1367
1076,1363
1052,1366
1016,1365
991,1366
1376,1310
1352,1307
1315,1310
1292,1307
1135,1310
1112,1307
1075,1310
1052,1307
1256,1304
1232,1307
1194,1309
1172,1307
1016,1308
992,1305
5717,1286
5510,1281
1363,1254
1340,1251
1304,1249
1280,1249
1243,1251
1220,1250
1171,1251
1112,1252
1052,1247
991,1250
3291,1273
2882,1265
5759,1201
4794,1185
5149,1189
2138,1181
4773,1178
4737,1185
4622,1176
5115,1184
3414,1183
2109,1173
1969,1174
1933,1170
4683,1165
5261,1167
4871,1178
3591,1169
1176,1173
5786,1163
4721,1171
1951,1163
2257,1166
5044,1175
1932,1153
1843,1149
5205,1157
2180,1151
5776,1145
5721,1149
2012,1160
5240,1145
5155,1153
4963,1144
4865,1142
1945,1136
2076,1134
2140,1139
2036,1130
1992,1135
1891,1123
1812,1138
1297,1121
1956,958
1357,947
4153,890
4133,889
4169,880
922,870
4314,873
1656,879
2811,829
750,659
4373,612
4339,608
3474,595
3516,585
4291,555
2957,540
2204,535
3312,527
3897,515
3255,510
2672,509
2209,511
2045,511
2088,498
4339,491
4332,514
3580,494
3973,486
3904,492
1338,487
4378,480
1304,478
2198,475
4425,475
1163,474
1703,462
1826,455
2660,441
778,440
1950,434
1771,439
1907,430
3421,423
808,417
3465,403
3915,395
3729,376
3991,378
3098,379
3035,374
781,379
2126,358
